"","X","Hugo_Symbol","Entrez_Gene_Id","Entrez_Gene_ID_0","RefSeq_ID_0","Accession_0","Gene_symbol","SNP","CHR","BP","TCGAsymbolEQMETABRICsymbol","refseqID","MatchingIlluminaProbeId"
"9670",10458,"MALAT1",378938,378938,"NR_002819.1","NR_002819.1","MALAT1",378938,11,65030872,TRUE,"NR_002819","ILMN_2141650"
"9671",10459,"MALL",7851,7851,"NM_005434.3","NM_005434.3","MALL",7851,2,110199102,TRUE,"NM_005434","ILMN_2063168"
"9672",10460,"MALT1",10892,10892,"NM_006785.2","NM_006785.2","MALT1",10892,18,54567811,TRUE,"NM_006785","ILMN_1730986"
"9673",10461,"MAL",4118,4118,"NM_002371.2","NM_002371.2","MAL",4118,2,95082964,TRUE,"NM_002371","ILMN_2327860"
"9674",10462,"MAMDC2",256691,256691,"NM_153267.3","NM_153267.3","MAMDC2",256691,9,72031410,TRUE,"NM_153267","ILMN_1679391"
"9675",10463,"MAMDC4",158056,158056,"NM_206920.2","NM_206920.2","MAMDC4",158056,9,138874864,TRUE,"NM_206920","ILMN_1740759"
"9676",10464,"MAML1",9794,9794,"XM_937023.1","XM_937023.1","MAML1",9794,5,179129053,TRUE,"XM_937023","ILMN_1803060"
"9677",10465,"MAML2",84441,84441,"NM_032427.1","NM_032427.1","MAML2",84441,11,95351141,TRUE,"NM_032427","ILMN_1765729"
"9678",10466,"MAML3",55534,55534,"NM_018717.3","NM_018717.3","MAML3",55534,4,140857041,TRUE,"NM_018717","ILMN_1795499"
"9679",10467,"MAMLD1",10046,10046,"NM_005491.2","NM_005491.2","MAMLD1",10046,23,149432779,TRUE,"NM_005491","ILMN_1680856"
"9680",10468,"MAMSTR",284358,284358,"NM_182574.1","NM_182574.1","FLJ36070",284358,19,53908156,FALSE,"NM_182574","ILMN_1718770"
"9681",10469,"MAN1A1",4121,4121,"NM_005907.2","NM_005907.2","MAN1A1",4121,6,119541235,TRUE,"NM_005907","ILMN_1742187"
"9682",10470,"MAN1A2",10905,10905,"NM_006699.3","NM_006699.3","MAN1A2",10905,1,117869710,TRUE,"NM_006699","ILMN_1755120"
"9683",10471,"MAN1B1",11253,11253,"NM_016219.2","NM_016219.2","UNQ747",11253,9,139123328,FALSE,"NM_016219","ILMN_1771957"
"9684",10472,"MAN1C1",57134,57134,"NM_020379.2","NM_020379.2","MAN1C1",57134,1,25983124,TRUE,"NM_020379","ILMN_1713807"
"9685",10473,"MAN2A1",4124,4124,"NM_002372.2","NM_002372.2","MAN2A1",4124,5,109230580,TRUE,"NM_002372","ILMN_2147435"
"9686",10474,"MAN2A2",4122,4122,"NM_006122.2","NM_006122.2","MAN2A2",4122,15,89266504,TRUE,"NM_006122","ILMN_1815148"
"9687",10475,"MAN2B1",4125,4125,"NM_000528.2","NM_000528.2","DQ895066",4125,19,12619272,FALSE,"NM_000528","ILMN_1759341"
"9688",10476,"MAN2B2",23324,23324,"NM_015274.1","NM_015274.1","MAN2B2",23324,4,6674915,TRUE,"NM_015274","ILMN_1768510"
"9689",10477,"MAN2C1",4123,4123,"NM_006715.2","NM_006715.2","MAN2C1",4123,15,73435717,TRUE,"NM_006715","ILMN_2111739"
"9690",10478,"MANBAL",63905,63905,"NM_001003897.1","NM_001003897.1","MANBAL",63905,20,35378856,TRUE,"NM_001003897","ILMN_1673944"
"9691",10479,"MANBA",4126,4126,"NM_005908.3","NM_005908.3","MANBA",4126,4,103772010,TRUE,"NM_005908","ILMN_1800733"
"9692",10480,"MANEAL",149175,149175,"NM_001031740.1","NM_001031740.1","MANEAL",149175,1,38035029,TRUE,"NM_001031740","ILMN_1662147"
"9693",10481,"MANEA",79694,79694,"XM_938989.1","XM_938989.1","",79694,6,96172317,FALSE,"XM_938989","ILMN_1757026"
"9694",10482,"MANF",7873,7873,"NM_006010.2","NM_006010.2","ARMET",7873,3,51401557,FALSE,"NM_006010","ILMN_2183510"
"9695",10483,"MANSC1",54682,54682,"NM_018050.2","NM_018050.2","MANSC1",54682,12,12373797,TRUE,"NM_018050","ILMN_2142752"
"9696",10484,"MAOA",4128,4128,"NM_000240.2","NM_000240.2","MAOA",4128,23,43490894,TRUE,"NM_000240","ILMN_1663640"
"9697",10485,"MAOB",4129,4129,"NM_000898.3","NM_000898.3","MAOB",4129,23,43511122,TRUE,"NM_000898","ILMN_1727360"
"9698",10486,"MAP1A",4130,4130,"NM_002373.4","NM_002373.4","MAP1A",4130,15,41610879,TRUE,"NM_002373","ILMN_1701558"
"9699",10487,"MAP1B",4131,4131,"NM_005909.3","NM_005909.3","MAP1B",4131,5,71439204,TRUE,"NM_005909","ILMN_2377900"
"9700",10488,"METAP1D",254042,254042,"NM_199227.1","NM_199227.1","MAP1D",254042,2,172653529,FALSE,"NM_199227","ILMN_1740294"
"9701",10489,"MAP1LC3A",84557,84557,"NM_181509.1","NM_181509.1","MAP1LC3A",84557,20,32601407,TRUE,"NM_181509","ILMN_1776188"
"9702",10490,"MAP1LC3B2",643246,643246,"XM_926608.1","XM_926608.1","",643246,12,115462279,FALSE,"XM_926608","ILMN_1745941"
"9703",10491,"MAP1LC3B",81631,81631,"NM_022818.3","NM_022818.3","MAP1LC3B",81631,16,85995549,TRUE,"NM_022818","ILMN_1703244"
"9704",10492,"MAP1LC3C",440738,440738,"NM_001004343.1","NM_001004343.1","MAP1LC3C",440738,1,240225955,TRUE,"NM_001004343","ILMN_1711331"
"9705",10493,"MAP1S",55201,55201,"NM_018174.4","NM_018174.4","MAP1S",55201,19,17705236,TRUE,"NM_018174","ILMN_1796336"
"9706",10494,"MAP2K1",5604,5604,"NM_002755.2","NM_002755.2","MAP2K1",5604,15,64570575,TRUE,"NM_002755","ILMN_1694240"
"9707",10495,"MAP2K2",5605,5605,"NM_030662.2","NM_030662.2","MAP2K2",5605,19,4041659,TRUE,"NM_030662","ILMN_1657968"
"9708",10496,"MAP2K3",5606,5606,"NM_145109.2","NM_145109.2","MAP2K3",5606,17,21128805,TRUE,"NM_145109","ILMN_1790534"
"9709",10497,"MAP2K4",6416,6416,"NM_003010.2","NM_003010.2","MAP2K4",6416,17,11987339,TRUE,"NM_003010","ILMN_2100693"
"9710",10498,"MAP2K5",5607,5607,"NM_002757.2","NM_002757.2","MAP2K5",5607,15,65886343,TRUE,"NM_002757","ILMN_1718129"
"9711",10499,"MAP2K6",5608,5608,"NM_002758.3","NM_002758.3","MAP2K6",5608,17,64922606,TRUE,"NM_002758","ILMN_1809844"
"9712",10500,"MAP2K7",5609,5609,"NM_145185.2","NM_145185.2","MAP2K7",5609,19,7885092,TRUE,"NM_145185","ILMN_1781104"
"9713",10501,"MAP2",4133,4133,"NM_002374.3","NM_002374.3","MAP2",4133,2,210303333,TRUE,"NM_002374","ILMN_1764201"
"9714",10502,"MAP3K10",4294,4294,"NM_002446.2","NM_002446.2","MAP3K10",4294,19,45413264,TRUE,"NM_002446","ILMN_1658152"
"9715",10503,"MAP3K11",4296,4296,"NM_002419.3","NM_002419.3","MAP3K11",4296,11,65121974,TRUE,"NM_002419","ILMN_1651788"
"9716",10504,"MAP3K12",7786,7786,"NM_006301.2","NM_006301.2","MAP3K12",7786,12,52160683,TRUE,"NM_006301","ILMN_1797189"
"9717",10505,"MAP3K13",9175,9175,"NM_004721.3","NM_004721.3","MAP3K13",9175,3,186683045,TRUE,"NM_004721","ILMN_1673896"
"9718",10506,"MAP3K14",9020,9020,"NM_003954.2","NM_003954.2","MAP3K14",9020,17,40696585,TRUE,"NM_003954","ILMN_1724070"
"9719",10507,"MAP3K15",389840,389840,"NM_001001671.2","NM_001001671.2","MAP3K15",389840,23,19288769,TRUE,"NM_001001671","ILMN_1671437"
"9720",10508,"MAP3K1",4214,4214,"NM_005921.1","NM_005921.1","MAP3K1",4214,5,56227503,TRUE,"NM_005921","ILMN_1723020"
"9721",10509,"MAP3K2",10746,10746,"XM_943528.1","XM_943528.1","MAP3K2",10746,2,127804592,TRUE,"XM_943528","ILMN_1765122"
"9722",10510,"MAP3K3",4215,4215,"NM_203351.1","NM_203351.1","MAP3K3",4215,17,59126822,TRUE,"NM_203351","ILMN_1779010"
"9723",10511,"MAP3K4",4216,4216,"NM_005922.2","NM_005922.2","MAP3K4",4216,6,161458138,TRUE,"NM_005922","ILMN_1678087"
"9724",10512,"MAP3K5",4217,4217,"NM_005923.3","NM_005923.3","MAP3K5",4217,6,136921631,TRUE,"NM_005923","ILMN_1726547"
"9725",10513,"MAP3K6",9064,9064,"NM_004672.3","NM_004672.3","MAP3K6",9064,1,27554402,TRUE,"NM_004672","ILMN_1694539"
"9726",10514,"MAP3K7",6885,6885,"NM_145333.1","NM_145333.1","MAP3K7",6885,6,91313708,TRUE,"NM_145333","ILMN_1810176"
"9727",10515,"MAP3K8",1326,1326,"NM_005204.2","NM_005204.2","MAP3K8",1326,10,30790352,TRUE,"NM_005204","ILMN_1741159"
"9728",10516,"MAP3K9",4293,4293,"NM_033141.2","NM_033141.2","MAP3K9",4293,14,70265187,TRUE,"NM_033141","ILMN_1735553"
"9729",10517,"MAP4K1",11184,11184,"NM_001042600.1","NM_001042600.1","MAP4K1",11184,19,43778125,TRUE,"NM_001042600","ILMN_1665943"
"9730",10518,"MAP4K2",5871,5871,"NM_004579.2","NM_004579.2","MAP4K2",5871,11,64313261,TRUE,"NM_004579","ILMN_1723625"
"9731",10519,"MAP4K3",8491,8491,"NM_003618.2","NM_003618.2","MAP4K3",8491,2,39332486,TRUE,"NM_003618","ILMN_1813120"
"9732",10520,"MAP4K4",9448,9448,"NM_145686.2","NM_145686.2","MAP4K4",9448,2,101846823,TRUE,"NM_145686","ILMN_2375002"
"9733",10521,"MAP4K5",11183,11183,"NM_006575.3","NM_006575.3","MAP4K5",11183,14,49959589,TRUE,"NM_006575","ILMN_2408908"
"9734",10522,"MAP4",4134,4134,"NM_002375.3","NM_002375.3","MAP4",4134,3,47931402,TRUE,"NM_002375","ILMN_1708064"
"9735",10523,"MAP6D1",79929,79929,"NM_024871.1","NM_024871.1","MAP6D1",79929,3,185016531,TRUE,"NM_024871","ILMN_1688464"
"9736",10524,"MAP6",4135,4135,"NM_033063.1","NM_033063.1","MAP6",4135,11,74975737,TRUE,"NM_033063","ILMN_1774132"
"9737",10525,"MAP7D1",55700,55700,"NM_018067.2","NM_018067.2","MAP7D1",55700,1,36418977,TRUE,"NM_018067","ILMN_1777906"
"9738",10526,"MAP7D2",256714,256714,"NM_152780.2","NM_152780.2","MAP7D2",256714,23,19935676,TRUE,"NM_152780","ILMN_2080080"
"9739",10527,"MAP7D3",79649,79649,"NM_024597.2","NM_024597.2","MAP7D3",79649,23,135129451,TRUE,"NM_024597","ILMN_1662557"
"9740",10528,"MAP7",9053,9053,"NM_003980.3","NM_003980.3","MAP7",9053,6,136705975,TRUE,"NM_003980","ILMN_1712719"
"9741",10529,"MAP9",79884,79884,"NM_001039580.1","NM_001039580.1","MAP9",79884,4,156493913,TRUE,"NM_001039580","ILMN_1789224"
"9742",10530,"MAPK10",5602,5602,"NM_138982.1","NM_138982.1","MAPK10",5602,4,87157009,TRUE,"NM_138982","ILMN_1748281"
"9743",10531,"MAPK11",5600,5600,"NM_002751.5","NM_002751.5","MAPK11",5600,22,49044726,TRUE,"NM_002751","ILMN_1735361"
"9744",10532,"MAPK12",6300,6300,"NM_002969.3","NM_002969.3","MAPK12",6300,22,49033755,TRUE,"NM_002969","ILMN_1797786"
"9745",10533,"MAPK13",5603,5603,"NM_002754.3","NM_002754.3","MAPK13",5603,6,36215610,TRUE,"NM_002754","ILMN_1749327"
"9746",10534,"MAPK14",1432,1432,"NM_139012.1","NM_139012.1","MAPK14",1432,6,36104012,TRUE,"NM_139012","ILMN_2388090"
"9747",10535,"MAPK15",225689,225689,"NM_139021.2","NM_139021.2","MAPK15",225689,8,144876501,TRUE,"NM_139021","ILMN_1768506"
"9748",10536,"MAPK1IP1L",93487,93487,"NM_144578.2","NM_144578.2","MAPK1IP1L",93487,14,54605607,TRUE,"NM_144578","ILMN_1779279"
"9749",10537,"MAPK1",5594,5594,"NM_002745.4","NM_002745.4","MAPK1",5594,22,20444104,TRUE,"NM_002745","ILMN_2235283"
"9750",10538,"MAPK3",5595,5595,"NM_002746.1","NM_002746.1","MAPK3",5595,16,30032973,TRUE,"NM_002746","ILMN_2402341"
"9751",10539,"MAPK4",5596,5596,"NM_002747.3","NM_002747.3","MAPK4",5596,18,46511753,TRUE,"NM_002747","ILMN_1685886"
"9752",10540,"MAPK6",5597,5597,"NM_002748.2","NM_002748.2","MAPK6",5597,15,50145290,TRUE,"NM_002748","ILMN_1757287"
"9753",10541,"MAPK7",5598,5598,"NM_002749.2","NM_002749.2","MAPK7",5598,17,19222501,TRUE,"NM_002749","ILMN_1709623"
"9754",10542,"MAPK8IP1",9479,9479,"NM_005456.2","NM_005456.2","MAPK8IP1",9479,11,45884327,TRUE,"NM_005456","ILMN_1680434"
"9755",10543,"MAPK8IP2",23542,23542,"NM_012324.3","NM_012324.3","MAPK8IP2",23542,22,49386127,TRUE,"NM_012324","ILMN_1785731"
"9756",10544,"MAPK8IP3",23162,23162,"NM_001040439.1","NM_001040439.1","MAPK8IP3",23162,16,1760172,TRUE,"NM_001040439","ILMN_1811574"
"9757",10545,"MAPK8",5599,5599,"NM_002750.2","NM_002750.2","MAPK8",5599,10,49304548,TRUE,"NM_002750","ILMN_2364574"
"9758",10546,"MAPK9",5601,5601,"NM_002752.3","NM_002752.3","MAPK9",5601,5,179595765,TRUE,"NM_002752","ILMN_2400292"
"9759",10547,"MAPKAP1",79109,79109,"NM_001006617.1","NM_001006617.1","MAPKAP1",79109,9,127361878,TRUE,"NM_001006617","ILMN_2360229"
"9760",10548,"MAPKAPK2",9261,9261,"NM_032960.2","NM_032960.2","MAPKAPK2",9261,1,204973938,TRUE,"NM_032960","ILMN_1774844"
"9761",10549,"MAPKAPK3",7867,7867,"NM_004635.3","NM_004635.3","MAPKAPK3",7867,3,50661636,TRUE,"NM_004635","ILMN_1732452"
"9762",10550,"MAPKAPK5",8550,8550,"NM_139078.1","NM_139078.1","MAPKAPK5",8550,12,110811160,TRUE,"NM_139078","ILMN_2322935"
"9763",10551,"MAPKBP1",23005,23005,"NM_014994.1","NM_014994.1","KLHL3",23005,15,39907059,FALSE,"NM_014994","ILMN_1658261"
"9764",10552,"LAMTOR3",8649,8649,"NM_021970.2","NM_021970.2","MAP2K1IP1",8649,4,101021823,FALSE,"NM_021970","ILMN_1659415"
"9765",10553,"MAPRE1",22919,22919,"NM_012325.1","NM_012325.1","MAPRE1",22919,20,30901519,TRUE,"NM_012325","ILMN_1777721"
"9766",10554,"MAPRE2",10982,10982,"NM_014268.1","NM_014268.1","MAPRE2",10982,18,30975493,TRUE,"NM_014268","ILMN_1695276"
"9767",10555,"MAPRE3",22924,22924,"NM_012326.2","NM_012326.2","MAPRE3",22924,2,27103443,TRUE,"NM_012326","ILMN_1734290"
"9768",10556,"MAPT",4137,4137,"NM_016841.2","NM_016841.2","MAPT",4137,17,41461317,TRUE,"NM_016841","ILMN_2310814"
"9769",10557,"MARCH10",162333,162333,"NM_152598.1","NM_152598.1","MARCH10",162333,17,58132615,TRUE,"NM_152598","ILMN_1733774"
"9770",10558,"MARCH11",441061,441061,"XM_496738.3","XM_496738.3","MARCH11",441061,5,16120622,TRUE,"XM_496738","ILMN_1730616"
"9771",10559,"MARCH1",55016,55016,"NM_017923.2","NM_017923.2","MARCH1",55016,4,164668579,TRUE,"NM_017923","ILMN_1681101"
"9772",10560,"MARCH2",51257,51257,"NM_001005415.1","NM_001005415.1","MARCH2",51257,19,8397663,TRUE,"NM_001005415","ILMN_1703142"
"9773",10561,"MARCH3",115123,115123,"NM_178450.2","NM_178450.2","MARCH3",115123,5,126394122,TRUE,"NM_178450","ILMN_1699644"
"9774",10562,"MARCH4",57574,57574,"NM_020814.1","NM_020814.1","MARCH4",57574,2,216830995,TRUE,"NM_020814","ILMN_1789991"
"9775",10563,"MARCH5",54708,54708,"NM_017824.4","NM_017824.4","MARCH5",54708,10,94102920,TRUE,"NM_017824","ILMN_2047430"
"9776",10564,"MARCH6",10299,10299,"NM_005885.2","NM_005885.2","MARCH6",10299,5,10488414,TRUE,"NM_005885","ILMN_1757106"
"9777",10565,"MARCH7",64844,64844,"NM_022826.2","NM_022826.2","MARCH7",64844,2,160333002,TRUE,"NM_022826","ILMN_1717337"
"9778",10566,"MARCH8",220972,220972,"NM_001002265.1","NM_001002265.1","MARCH8",220972,10,45273706,TRUE,"NM_001002265","ILMN_2336335"
"9779",10567,"MARCH9",92979,92979,"NM_138396.4","NM_138396.4","MARCH9",92979,12,56439639,TRUE,"NM_138396","ILMN_1748393"
"9780",10568,"MARCKSL1",65108,65108,"NM_023009.4","NM_023009.4","MARCKSL1",65108,1,32572396,TRUE,"NM_023009","ILMN_1714433"
"9781",10569,"MARCKS",4082,4082,"NM_002356.5","NM_002356.5","MARCKS",4082,6,114289326,TRUE,"NM_002356","ILMN_1807042"
"9782",10570,"MARCO",8685,8685,"NM_006770.3","NM_006770.3","MARCO",8685,2,119468469,TRUE,"NM_006770","ILMN_1731503"
"9783",10571,"MARK1",4139,4139,"NM_018650.3","NM_018650.3","MARK1",4139,1,218903625,TRUE,"NM_018650","ILMN_1779800"
"9784",10572,"MARK2",2011,2011,"NM_017490.2","NM_017490.2","MARK2",2011,11,63428126,TRUE,"NM_017490","ILMN_2413572"
"9785",10573,"MARK3",4140,4140,"NM_002376.4","NM_002376.4","MARK3",4140,14,103039524,TRUE,"NM_002376","ILMN_1704795"
"9786",10574,"MARK4",57787,57787,"NM_031417.2","NM_031417.2","MARK4",57787,19,50500129,TRUE,"NM_031417","ILMN_1651604"
"9787",10575,"MARS2",92935,92935,"NM_138395.2","NM_138395.2","MARS2",92935,2,198280658,TRUE,"NM_138395","ILMN_1679177"
"9788",10576,"MARS",4141,4141,"NM_004990.2","NM_004990.2","MARS",4141,12,56196033,TRUE,"NM_004990","ILMN_1799819"
"9789",10578,"MARVELD2",153562,153562,"NM_144724.1","NM_144724.1","MARVELD2",153562,5,68775364,TRUE,"NM_144724","ILMN_1711124"
"9790",10579,"MARVELD3",91862,91862,"NM_001017967.2","NM_001017967.2","MARVELD3",91862,16,70233242,TRUE,"NM_001017967","ILMN_1710644"
"9791",10580,"MAS1L",116511,116511,"NM_052967.1","NM_052967.1","MAS1L",116511,6,909931,TRUE,"NM_052967","ILMN_1804758"
"9792",10581,"MAS1",4142,4142,"NM_002377.2","NM_002377.2","MAS1",4142,6,160248776,TRUE,"NM_002377","ILMN_1788769"
"9793",10582,"MASP1",5648,5648,"NM_139125.2","NM_139125.2","MASP1",5648,3,188434768,TRUE,"NM_139125","ILMN_1801996"
"9794",10583,"MASP2",10747,10747,"NM_006610.2","NM_006610.2","MASP2",10747,1,11029222,TRUE,"NM_006610","ILMN_1727723"
"9795",10584,"MAST1",22983,22983,"NM_014975.1","NM_014975.1","MAST1",22983,19,12846663,TRUE,"NM_014975","ILMN_1733366"
"9796",10585,"MAST2",23139,23139,"NM_015112.2","NM_015112.2","MAST2",23139,1,46274267,TRUE,"NM_015112","ILMN_1690922"
"9797",10586,"MAST3",23031,23031,"NM_015016.1","NM_015016.1","MAST3",23031,19,18123222,TRUE,"NM_015016","ILMN_1738749"
"9798",10587,"MAST4",375449,375449,"NM_198828.2","NM_198828.2","MAST4",375449,5,66248598,TRUE,"NM_198828","ILMN_1738438"
"9799",10588,"MASTL",84930,84930,"NM_032844.1","NM_032844.1","MASTL",84930,10,27515774,TRUE,"NM_032844","ILMN_1682336"
"9800",10589,"MAT1A",4143,4143,"NM_000429.2","NM_000429.2","MAT1A",4143,10,82021854,TRUE,"NM_000429","ILMN_1767657"
"9801",10590,"MAT2A",4144,4144,"NM_005911.4","NM_005911.4","MAT2A",4144,2,85625738,TRUE,"NM_005911","ILMN_1737298"
"9802",10591,"MAT2B",27430,27430,"NM_182796.1","NM_182796.1","MAT2B",27430,5,162862923,TRUE,"NM_182796","ILMN_1811367"
"9803",10592,"MATK",4145,4145,"NM_139354.2","NM_139354.2","MATK",4145,19,3729004,TRUE,"NM_139354","ILMN_2319000"
"9804",10593,"MATN1",4146,4146,"NM_002379.2","NM_002379.2","MATN1",4146,1,30958746,TRUE,"NM_002379","ILMN_2061116"
"9805",10594,"MATN2",4147,4147,"NM_002380.3","NM_002380.3","MATN2",4147,8,99114470,TRUE,"NM_002380","ILMN_1694840"
"9806",10595,"MATN3",4148,4148,"NM_002381.4","NM_002381.4","MATN3",4148,2,20060421,TRUE,"NM_002381","ILMN_1663171"
"9807",10596,"MATN4",8785,8785,"NM_030592.1","NM_030592.1","MATN4",8785,20,43356024,TRUE,"NM_030592","ILMN_1737503"
"9808",10597,"MATR3",9782,9782,"NM_199189.1","NM_199189.1","MATR3",9782,5,138637726,TRUE,"NM_199189","ILMN_1815107"
"9809",10598,"MAVS",57506,57506,"NM_020746.2","NM_020746.2","MAVS",57506,20,3795779,TRUE,"NM_020746","ILMN_2131493"
"9810",10599,"MAX",4149,4149,"NM_145113.1","NM_145113.1","MAX",4149,14,64613850,TRUE,"NM_145113","ILMN_1704236"
"9811",10600,"MAZ",4150,4150,"NM_001042539.1","NM_001042539.1","MAZ",4150,16,29729085,TRUE,"NM_001042539","ILMN_2409793"
"9812",10601,"MBD1",4152,4152,"NM_015844.1","NM_015844.1","MBD1",4152,18,46050067,TRUE,"NM_015844","ILMN_1683595"
"9813",10602,"MBD2",8932,8932,"NM_015832.3","NM_015832.3","MBD2",8932,18,49985402,TRUE,"NM_015832","ILMN_1750395"
"9814",10603,"MBD3L1",85509,85509,"NM_145208.1","NM_145208.1","MBD3L1",85509,19,8814724,TRUE,"NM_145208","ILMN_1679822"
"9815",10604,"MBD3L2",125997,125997,"NM_144614.2","NM_144614.2","MBD3L2",125997,19,7002369,TRUE,"NM_144614","ILMN_2076758"
"9816",10605,"MBD3L5",284428,284428,"XM_208203.5","XM_208203.5","MBD3L2",284428,19,7002669,FALSE,"XM_208203","ILMN_1779195"
"9817",10606,"MBD3",53615,53615,"NM_003926.5","NM_003926.5","MBD3",53615,19,1527883,TRUE,"NM_003926","ILMN_1698491"
"9818",10607,"MBD4",8930,8930,"NM_003925.1","NM_003925.1","MBD4",8930,3,130632658,TRUE,"NM_003925","ILMN_2055310"
"9819",10608,"MBD5",55777,55777,"NM_018328.3","NM_018328.3","MBD5",55777,2,148987206,TRUE,"NM_018328","ILMN_1800731"
"9820",10609,"MBD6",114785,114785,"NM_052897.3","NM_052897.3","MBD6",114785,12,56210015,TRUE,"NM_052897","ILMN_1746012"
"9821",10610,"MBIP",51562,51562,"NM_016586.1","NM_016586.1","MBIP",51562,14,35837921,TRUE,"NM_016586","ILMN_2106818"
"9822",10611,"MBL1P",8512,8512,"NR_002724.1","NR_002724.1","MBL1P1",8512,10,81672750,FALSE,"NR_002724","ILMN_1745141"
"9823",10612,"MBL2",4153,4153,"NM_000242.1","NM_000242.1","MBL2",4153,10,54195460,TRUE,"NM_000242","ILMN_1762464"
"9824",10613,"MBLAC1",255374,255374,"NM_203397.1","NM_203397.1","MBLAC1",255374,7,99563865,TRUE,"NM_203397","ILMN_1791438"
"9825",10614,"MBLAC2",153364,153364,"NM_203406.1","NM_203406.1","MBLAC2",153364,5,89790326,TRUE,"NM_203406","ILMN_1769449"
"9826",10615,"MBNL1",4154,4154,"NM_207295.1","NM_207295.1","MBNL1",4154,3,153665256,TRUE,"NM_207295","ILMN_1807304"
"9827",10616,"MBNL2",10150,10150,"NM_144778.2","NM_144778.2","MBNL2",10150,13,96844186,TRUE,"NM_144778","ILMN_2364272"
"9828",10617,"MBNL3",55796,55796,"NM_133486.1","NM_133486.1","MBNL3",55796,23,131346381,TRUE,"NM_133486","ILMN_2303166"
"9829",10618,"MBOAT1",154141,154141,"NM_001080480.1","NM_001080480.1","MBOAT1",154141,6,20209475,TRUE,"NM_001080480","ILMN_1764082"
"9830",10619,"MBOAT2",129642,129642,"XM_001129292.1","XM_001129292.1","MBOAT2",129642,2,8914917,TRUE,"XM_001129292","ILMN_2347424"
"9831",10621,"MBOAT7",79143,79143,"NM_024298.2","NM_024298.2","MBOAT7",79143,19,59369235,TRUE,"NM_024298","ILMN_1722218"
"9832",10622,"MBP",4155,4155,"NM_001025090.1","NM_001025090.1","MBP",4155,18,72857826,TRUE,"NM_001025090","ILMN_1672660"
"9833",10623,"MBTD1",54799,54799,"NM_017643.1","NM_017643.1","UBE2G2",54799,21,45013895,FALSE,"NM_017643","ILMN_2101651"
"9834",10624,"MBTPS1",8720,8720,"NM_003791.2","NM_003791.2","MBTPS1",8720,16,82645275,TRUE,"NM_003791","ILMN_1767256"
"9835",10625,"MBTPS2",51360,51360,"NM_015884.1","NM_015884.1","MBTPS2",51360,23,21810673,TRUE,"NM_015884","ILMN_1798311"
"9836",10626,"MB",4151,4151,"NM_005368.2","NM_005368.2","MB",4151,22,34333060,TRUE,"NM_005368","ILMN_1666109"
"9837",10627,"MC1R",4157,4157,"NM_002386.2","NM_002386.2","MC1R",4157,16,88514834,TRUE,"NM_002386","ILMN_1653319"
"9838",10628,"MC2R",4158,4158,"NM_000529.2","NM_000529.2","MC2R",4158,18,13872149,TRUE,"NM_000529","ILMN_1778521"
"9839",10629,"MC3R",4159,4159,"NM_019888.2","NM_019888.2","MC3R",4159,20,54258151,TRUE,"NM_019888","ILMN_1667754"
"9840",10630,"MC4R",4160,4160,"NM_005912.2","NM_005912.2","MC4R",4160,18,56189846,TRUE,"NM_005912","ILMN_1722445"
"9841",10631,"MC5R",4161,4161,"NM_005913.1","NM_005913.1","MC5R",4161,18,13816712,TRUE,"NM_005913","ILMN_1779501"
"9842",10632,"MCAM",4162,4162,"NM_006500.2","NM_006500.2","MCAM",4162,11,118684658,TRUE,"NM_006500","ILMN_1685275"
"9843",10633,"SLC25A51",92014,92014,"NM_033412.1","NM_033412.1","SSTR2",92014,17,68679553,FALSE,"NM_033412","ILMN_1772492"
"9844",10634,"SLC25A52",147407,147407,"NM_001034172.1","NM_001034172.1","MCART2",147407,18,27594279,FALSE,"NM_001034172","ILMN_1667233"
"9845",10635,"SLC25A51P1",442229,442229,"XM_936681.1","XM_936681.1","MCART1",442229,9,37877947,FALSE,"XM_936681","ILMN_1728450"
"9846",10636,"SLC25A53",401612,401612,"NM_001012755.3","NM_001012755.3","MCART6",401612,23,103231071,FALSE,"NM_001012755","ILMN_1715745"
"9847",10637,"MCAT",27349,27349,"NM_173467.4","NM_173467.4","MCAT",27349,22,41859161,TRUE,"NM_173467","ILMN_1745513"
"9848",10638,"MCCC1",56922,56922,"NM_020166.3","NM_020166.3","MCCC1",56922,3,184215976,TRUE,"NM_020166","ILMN_1760174"
"9849",10639,"MCCC2",64087,64087,"NM_022132.3","NM_022132.3","MCCC2",64087,5,70988895,TRUE,"NM_022132","ILMN_1769264"
"9850",10640,"MCCD1",401250,401250,"NM_001011700.1","NM_001011700.1","MCCD1",401250,6,31605754,TRUE,"NM_001011700","ILMN_1763092"
"9851",10641,"MCC",4163,4163,"NM_001085377.1","NM_001085377.1","MCC",4163,5,112389808,TRUE,"NM_001085377","ILMN_1795503"
"9852",10642,"MCEE",84693,84693,"NM_032601.2","NM_032601.2","MCEE",84693,2,71190631,TRUE,"NM_032601","ILMN_1735347"
"9853",10643,"MCF2L2",23101,23101,"NM_015078.2","NM_015078.2","MCF2L2",23101,3,184378666,TRUE,"NM_015078","ILMN_1670217"
"9854",10644,"MCF2L",23263,23263,"NM_024979.2","NM_024979.2","MCF2L",23263,13,112792342,TRUE,"NM_024979","ILMN_1736584"
"9855",10645,"MCF2",4168,4168,"NM_005369.3","NM_005369.3","MCF2",4168,23,138491795,TRUE,"NM_005369","ILMN_1752750"
