"Hugo_Symbol","AgeAssociatedVennSet"
"TTC8","Breast_TCGA"
"TTF2","Breast_TCGA"
"TTLL7","Breast_TCGA"
"TUB","Breast_TCGA"
"TUBA8","Breast_TCGA"
"TXK","Breast_TCGA"
"TXNDC12","Breast_TCGA"
"TXNL4B","Breast_TCGA"
"UBA2","Breast_TCGA"
"UBA5","Breast_TCGA"
"UBASH3A","Breast_TCGA"
"UBE2D1","Breast_TCGA"
"UBE2O","Breast_TCGA"
"UBE3D","Breast_TCGA"
"UBE4B","Breast_TCGA"
"UBXN10","Breast_TCGA"
"UBXN2A","Breast_TCGA"
"UCP1","Breast_TCGA"
"UG0898H09","Breast_TCGA"
"UHRF1","Breast_TCGA"
"UHRF2","Breast_TCGA"
"ULBP3","Breast_TCGA"
"UNC119B","Breast_TCGA"
"USP2","Breast_TCGA"
"USP31","Breast_TCGA"
"VDR","Breast_TCGA"
"VENTX","Breast_TCGA"
"VGLL3","Breast_TCGA"
"VIT","Breast_TCGA"
"VSIG10","Breast_TCGA"
"VSIG4","Breast_TCGA"
"VWA3A","Breast_TCGA"
"VWA5B2","Breast_TCGA"
"WASF1","Breast_TCGA"
"WDHD1","Breast_TCGA"
"WDR17","Breast_TCGA"
"WDR25","Breast_TCGA"
"WDR3","Breast_TCGA"
"WDR62","Breast_TCGA"
"WDR93","Breast_TCGA"
"WNT10A","Breast_TCGA"
"WNT3A","Breast_TCGA"
"WNT6","Breast_TCGA"
"WT1-AS","Breast_TCGA"
"XCL1","Breast_TCGA"
"XCL2","Breast_TCGA"
"XPA","Breast_TCGA"
"XXYLT1","Breast_TCGA"
"XYLT1","Breast_TCGA"
"YRDC","Breast_TCGA"
"ZBTB2","Breast_TCGA"
"ZBTB7B","Breast_TCGA"
"ZBTB8B","Breast_TCGA"
"ZC3H12B","Breast_TCGA"
"ZC3H18","Breast_TCGA"
"ZC3HAV1","Breast_TCGA"
"ZC3HAV1L","Breast_TCGA"
"ZCCHC14","Breast_TCGA"
"ZCCHC2","Breast_TCGA"
"ZDHHC2","Breast_TCGA"
"ZDHHC24","Breast_TCGA"
"ZEB1","Breast_TCGA"
"ZFAND4","Breast_TCGA"
"ZFP69B","Breast_TCGA"
"ZFPM2","Breast_TCGA"
"ZFYVE9","Breast_TCGA"
"ZIK1","Breast_TCGA"
"ZMAT1","Breast_TCGA"
"ZNF124","Breast_TCGA"
"ZNF132","Breast_TCGA"
"ZNF195","Breast_TCGA"
"ZNF215","Breast_TCGA"
"ZNF229","Breast_TCGA"
"ZNF276","Breast_TCGA"
"ZNF280B","Breast_TCGA"
"ZNF280C","Breast_TCGA"
"ZNF286A","Breast_TCGA"
"ZNF350","Breast_TCGA"
"ZNF362","Breast_TCGA"
"ZNF391","Breast_TCGA"
"ZNF436","Breast_TCGA"
"ZNF438","Breast_TCGA"
"ZNF454","Breast_TCGA"
"ZNF492","Breast_TCGA"
"ZNF493","Breast_TCGA"
"ZNF563","Breast_TCGA"
"ZNF595","Breast_TCGA"
"ZNF608","Breast_TCGA"
"ZNF618","Breast_TCGA"
"ZNF626","Breast_TCGA"
"ZNF639","Breast_TCGA"
"ZNF644","Breast_TCGA"
"ZNF667","Breast_TCGA"
"ZNF670","Breast_TCGA"
"ZNF677","Breast_TCGA"
"ZNF704","Breast_TCGA"
"ZNF711","Breast_TCGA"
"ZNF74","Breast_TCGA"
"ZNF740","Breast_TCGA"
"ZNF831","Breast_TCGA"
"ZNF853","Breast_TCGA"
"ZNF883","Breast_TCGA"
"ZNF93","Breast_TCGA"
"ZNRF1","Breast_TCGA"
"ZSCAN12","Breast_TCGA"
"ZWILCH","Breast_TCGA"
"ZWINT","Breast_TCGA"
"ABHD11","Lung"
"ABHD13","Lung"
"ACAP3","Lung"
"ACKR4","Lung"
"ACSM3","Lung"
"ADCK5","Lung"
"ADH1A","Lung"
"ADH1B","Lung"
"ADH5","Lung"
"ADH6","Lung"
"ADRA2A","Lung"
"ADRB2","Lung"
"ADRBK2","Lung"
"AGAP3","Lung"
"AGK","Lung"
"AHRR","Lung"
"AKAP7","Lung"
"ALDOB","Lung"
"ALKBH4","Lung"
"ANK3","Lung"
"ANKRD16","Lung"
"ANKRD22","Lung"
"ANKRD39","Lung"
"ANKRD44","Lung"
"ANO5","Lung"
"ANXA4","Lung"
"AOAH","Lung"
"AOC3","Lung"
"AP5Z1","Lung"
"APC","Lung"
"APOBEC3C","Lung"
"APOL3","Lung"
"ARF5","Lung"
"ARFGAP1","Lung"
"ARHGEF28","Lung"
"ARHGEF6","Lung"
"ARID4A","Lung"
"ARRDC1-AS1","Lung"
"ARRDC4","Lung"
"ATAD3A","Lung"
"ATAD3B","Lung"
"ATG4D","Lung"
"AURKAIP1","Lung"
"B2M","Lung"
"B3GAT3","Lung"
"B3GNT4","Lung"
"BANF1","Lung"
"BANP","Lung"
"BCL3","Lung"
"BLNK","Lung"
"BLOC1S4","Lung"
"BMPR2","Lung"
"BOLA2","Lung"
"BRAT1","Lung"
"BRMS1","Lung"
"BRSK1","Lung"
"BTK","Lung"
"C11ORF84","Lung"
"C14ORF105","Lung"
"C16ORF59","Lung"
"C17ORF53","Lung"
"C19ORF73","Lung"
"C1ORF159","Lung"
"C1ORF35","Lung"
"C1ORF61","Lung"
"C1QTNF7","Lung"
"C20ORF194","Lung"
"C3AR1","Lung"
"C7","Lung"
"C7ORF55","Lung"
"CA2","Lung"
"CALCOCO2","Lung"
"CALCRL","Lung"
"CASS4","Lung"
"CAT","Lung"
"CBARP","Lung"
"CBLN2","Lung"
"CCDC137","Lung"
"CCDC141","Lung"
"CCDC86","Lung"
"CCNDBP1","Lung"
"CCNG1","Lung"
"CCR4","Lung"
"CD4","Lung"
"CD44","Lung"
"CD74","Lung"
"CD83","Lung"
"CD84","Lung"
"CDC34","Lung"
"CDC42SE2","Lung"
"CDK16","Lung"
"CDKN2AIP","Lung"
"CDKN2D","Lung"
"CEP131","Lung"
"CEP72","Lung"
"CFI","Lung"
"CGREF1","Lung"
"CHIC1","Lung"
"CHPT1","Lung"
"CHTF18","Lung"
"CLCN3","Lung"
"CLDN2","Lung"
"CLIC2","Lung"
"CLIC5","Lung"
"CLINT1","Lung"
"CMKLR1","Lung"
"CMTM6","Lung"
"CNDP2","Lung"
"COMTD1","Lung"
"COPS7B","Lung"
"CPB2","Lung"
"CPNE1","Lung"
"CPSF1","Lung"
"CREBL2","Lung"
"CRTC2","Lung"
"CRYGN","Lung"
"CSGALNACT2","Lung"
"CTSO","Lung"
"CTSS","Lung"
"CTU1","Lung"
"CXCL16","Lung"
"CXORF21","Lung"
"CYBB","Lung"
"CYP27A1","Lung"
"CYP2C18","Lung"
"CYP2U1","Lung"
"CYSLTR1","Lung"
"CYSTM1","Lung"
"DBF4B","Lung"
"DCAF6","Lung"
"DDX24","Lung"
"DDX56","Lung"
"DKK2","Lung"
"DMAP1","Lung"
"DMPK","Lung"
"DNAAF5","Lung"
"DNAJC5B","Lung"
"DPH7","Lung"
"DPM3","Lung"
"DRAP1","Lung"
"DRP2","Lung"
"DUS1L","Lung"
"E2F4","Lung"
"EFCAB14","Lung"
"EHF","Lung"
"EIF1AD","Lung"
"EIF2AK1","Lung"
"EIF4EBP1","Lung"
"ELF1","Lung"
"EMC9","Lung"
"ENC1","Lung"
"EPM2A","Lung"
"ERAP1","Lung"
"ERAP2","Lung"
"ERMAP","Lung"
"ESRRA","Lung"
"EXOC3-AS1","Lung"
"F11","Lung"
"F13A1","Lung"
"F2RL1","Lung"
"F8","Lung"
"FAAP100","Lung"
"FAM13B","Lung"
"FAM219A","Lung"
"FAM71D","Lung"
"FAM89B","Lung"
"FASTK","Lung"
"FBRSL1","Lung"
"FBXL3","Lung"
"FBXO43","Lung"
"FBXO7","Lung"
"FBXW11","Lung"
"FCHSD2","Lung"
"FGD2","Lung"
"FGF14","Lung"
"FGFR2","Lung"
"FHL1","Lung"
"FLI1","Lung"
"FMO3","Lung"
"FMO4","Lung"
"FOLR2","Lung"
"FRMD4B","Lung"
"GALK1","Lung"
"GALNT9","Lung"
"GANC","Lung"
"GATA6","Lung"
"GCSAM","Lung"
"GGTA1P","Lung"
"GIMAP2","Lung"
"GIMAP6","Lung"
"GINS4","Lung"
"GNG4","Lung"
"GPA33","Lung"
"GPD1","Lung"
"GPR15","Lung"
"GPR34","Lung"
"GTF2IRD1","Lung"
"H19","Lung"
"H2AFX","Lung"
"HBQ1","Lung"
"HCN3","Lung"
"HGH1","Lung"
"HGS","Lung"
"HHLA2","Lung"
"HILPDA","Lung"
"HINFP","Lung"
"HIST1H1D","Lung"
"HIST1H2BG","Lung"
"HIST2H2AC","Lung"
"HIST2H3C","Lung"
"HLA-DMA","Lung"
"HLA-DMB","Lung"
"HLA-DOA","Lung"
"HLA-DPA1","Lung"
"HLA-DPB1","Lung"
"HLA-DQA2","Lung"
"HLA-DRA","Lung"
"HNMT","Lung"
"HSD11B1","Lung"
"HSD17B1","Lung"
"HSD17B6","Lung"
"HSF1","Lung"
"HSPBP1","Lung"
"HYLS1","Lung"
"IGHMBP2","Lung"
"IKZF1","Lung"
"IL17C","Lung"
"IL18","Lung"
"IL7","Lung"
"IMPDH1","Lung"
"INA","Lung"
"IPPK","Lung"
"IRF2","Lung"
"ITGA8","Lung"
"ITGB6","Lung"
"ITIH3","Lung"
"ITM2B","Lung"
"JMJD6","Lung"
"KAT2B","Lung"
"KCNJ5","Lung"
"KCTD13","Lung"
"KDELR1","Lung"
"KIFC3","Lung"
"KLC2","Lung"
"KLC3","Lung"
"KLHL17","Lung"
"KMT5C","Lung"
"LARGE","Lung"
"LDLRAD4","Lung"
"LGALS4","Lung"
"LIN7B","Lung"
"LIPA","Lung"
"LPAR5","Lung"
"LRAT","Lung"
"LRRC14","Lung"
"LRRK2","Lung"
"LRWD1","Lung"
"LY75","Lung"
"LYSMD1","Lung"
"MACROD2","Lung"
"MAOB","Lung"
"MAP3K1","Lung"
"MAP3K10","Lung"
"MAP6D1","Lung"
"MAPK10","Lung"
"MARCH1","Lung"
"MARK2","Lung"
"MARK4","Lung"
"MAST1","Lung"
"MAT2B","Lung"
"MAZ","Lung"
"MDM2","Lung"
"ME3","Lung"
"MED27","Lung"
"MEGF11","Lung"
"MEN1","Lung"
"METTL14","Lung"
"METTL15","Lung"
"METTL7A","Lung"
"MEX3D","Lung"
"MIA2","Lung"
"MKX","Lung"
"MMAA","Lung"
"MMGT1","Lung"
"MMP17","Lung"
"MPEG1","Lung"
"MPLKIP","Lung"
"MR1","Lung"
"MRC1","Lung"
"MRGBP","Lung"
"MRPL41","Lung"
"MRPS2","Lung"
"MRPS24","Lung"
"MS4A4A","Lung"
"MT1L","Lung"
"MTA1","Lung"
"MTM1","Lung"
"MTMR10","Lung"
"MTX1","Lung"
"MUS81","Lung"
"MYPOP","Lung"
"N4BP2L1","Lung"
"NAA40","Lung"
"NAT9","Lung"
"NATD1","Lung"
"NCKAP1L","Lung"
"NDNF","Lung"
"NDUFS8","Lung"
"NDUFV1","Lung"
"NEK1","Lung"
"NFIA","Lung"
"NKAIN4","Lung"
"NPL","Lung"
"NR1D2","Lung"
"NR1I2","Lung"
"NR2F2","Lung"
"NR3C2","Lung"
"NSMF","Lung"
"NSUN5","Lung"
"NUDT8","Lung"
"NUMB","Lung"
"NUMBL","Lung"
"ODF2","Lung"
"ONECUT2","Lung"
"ORAOV1","Lung"
"P2RX7","Lung"
"P2RY12","Lung"
"P2RY13","Lung"
"PARVA","Lung"
"PAX9","Lung"
"PDE1A","Lung"
"PDZD8","Lung"
"PFDN2","Lung"
"PGP","Lung"
"PIK3AP1","Lung"
"PIK3CG","Lung"
"PIK3IP1","Lung"
"PKMYT1","Lung"
"PKNOX2","Lung"
"PLA1A","Lung"
"PLA2G1B","Lung"
"PLCB3","Lung"
"PLSCR4","Lung"
"PLXNA2","Lung"
"PNKP","Lung"
"POLA2","Lung"
"POLR2J","Lung"
"POLR3GL","Lung"
"POP7","Lung"
"POR","Lung"
"PPFIA3","Lung"
"PPP1R16A","Lung"
"PPP1R35","Lung"
"PPP1R3F","Lung"
"PQLC2","Lung"
"PREB","Lung"
"PRKRIP1","Lung"
"PRR14","Lung"
"PRR19","Lung"
"PRSS27","Lung"
"PSMC3IP","Lung"
"PSMG3","Lung"
"PTCD1","Lung"
"PTGES2","Lung"
"PTPN13","Lung"
"PTPRC","Lung"
"PUSL1","Lung"
"PYCR1","Lung"
"PYCRL","Lung"
"QPCTL","Lung"
"RAB11FIP2","Lung"
"RAC3","Lung"
"RAD9A","Lung"
"RASSF5","Lung"
"RBM10","Lung"
"RBM43","Lung"
"RCAN2","Lung"
"RCE1","Lung"
"RECQL4","Lung"
"REPIN1","Lung"
"RFC2","Lung"
"RFNG","Lung"
"RHPN1-AS1","Lung"
"RILPL2","Lung"
"RINT1","Lung"
"RNASEL","Lung"
"RNF13","Lung"
"RNF208","Lung"
"RNF26","Lung"
"RNPS1","Lung"
"ROS1","Lung"
"RPS2P32","Lung"
"RPS6KB2","Lung"
"RPUSD1","Lung"
"RSPO2","Lung"
"RTKN","Lung"
"RUVBL2","Lung"
"SAC3D1","Lung"
"SACM1L","Lung"
"SAMD1","Lung"
"SAMD10","Lung"
"SCIMP","Lung"
"SCN7A","Lung"
"SCNM1","Lung"
"SCYL1","Lung"
"SELPLG","Lung"
"SEMA4A","Lung"
"SEMA4C","Lung"
"SEPP1","Lung"
"SESN1","Lung"
"SETDB2","Lung"
"SGPP2","Lung"
"SH2B2","Lung"
"SH3GL1","Lung"
"SLC14A1","Lung"
"SLC19A1","Lung"
"SLC1A3","Lung"
"SLC25A10","Lung"
"SLC25A39","Lung"
"SLC26A9","Lung"
"SLC2A13","Lung"
"SLC2A9","Lung"
"SLC35A5","Lung"
"SLC40A1","Lung"
"SLC45A1","Lung"
"SLC5A7","Lung"
"SLC6A3","Lung"
"SLCO2B1","Lung"
"SLU7","Lung"
"SNRPA","Lung"
"SNRPB","Lung"
"SP8","Lung"
"SPAG5","Lung"
"SPC24","Lung"
"SPN","Lung"
"SPTLC2","Lung"
"SPTLC3","Lung"
"SRPK3","Lung"
"ST6GAL1","Lung"
"STIP1","Lung"
"STOM","Lung"
"STRN4","Lung"
"SUN1","Lung"
"SUV39H1","Lung"
"TAF4","Lung"
"TBRG4","Lung"
"TBXAS1","Lung"
"TCEB1","Lung"
"TCFL5","Lung"
"TCN2","Lung"
"TDRD3","Lung"
"TGOLN2","Lung"
"THAP3","Lung"
"THOP1","Lung"
"THRB","Lung"
"THUMPD1","Lung"
"TIGD3","Lung"
"TIGD5","Lung"
"TIMD4","Lung"
"TIMM17B","Lung"
"TIMM44","Lung"
"TLR1","Lung"
"TLR2","Lung"
"TLR3","Lung"
"TLR4","Lung"
"TLR5","Lung"
"TLR7","Lung"
"TM4SF4","Lung"
"TM6SF1","Lung"
"TMEM120B","Lung"
"TMEM132E","Lung"
"TMEM173","Lung"
"TMEM19","Lung"
"TMEM198","Lung"
"TMEM201","Lung"
"TMEM208","Lung"
"TMEM249","Lung"
"TMEM37","Lung"
"TMEM52","Lung"
"TMUB1","Lung"
"TNFSF8","Lung"
"TOP1MT","Lung"
"TOR1AIP1","Lung"
"TPK1","Lung"
"TPP1","Lung"
"TRAF2","Lung"
"TRAF6","Lung"
"TRAIP","Lung"
"TRPT1","Lung"
"TSEN34","Lung"
"TSEN54","Lung"
"TUBB4B","Lung"
"TUBB8","Lung"
"TXNIP","Lung"
"U2AF2","Lung"
"UBE2M","Lung"
"UBE2S","Lung"
"UBE2V2","Lung"
"USP35","Lung"
"USP53","Lung"
"UTRN","Lung"
"VILL","Lung"
"VPS72","Lung"
"WDFY1","Lung"
"WDR11","Lung"
"WDR34","Lung"
"WDR7","Lung"
"WNK2","Lung"
"WRAP53","Lung"
"WRAP73","Lung"
"YDJC","Lung"
"YIF1A","Lung"
"YKT6","Lung"
"ZBTB38","Lung"
"ZC3H3","Lung"
"ZC3HC1","Lung"
"ZDHHC3","Lung"
"ZEB2","Lung"
"ZFPL1","Lung"
"ZMAT3","Lung"
"ZMYND19","Lung"
"ZNF136","Lung"
"ZNF189","Lung"
"ZNF202","Lung"
"ZNF341","Lung"
"ZNF358","Lung"
"ZNF430","Lung"
"ZNF442","Lung"
"ZNF490","Lung"
"ZNF513","Lung"
"ZNF564","Lung"
"ZNF598","Lung"
"ZNF654","Lung"
"ZNF746","Lung"
"ZNF768","Lung"
"ZNF790","Lung"
"ZNHIT1","Lung"
"ABI2","Thyroid"
"ACAD8","Thyroid"
"AFG3L2","Thyroid"
"AHR","Thyroid"
"AIMP2","Thyroid"
"AMIGO2","Thyroid"
"APLP2","Thyroid"
"APOA1BP","Thyroid"
"APOL6","Thyroid"
"AQP5","Thyroid"
"ARTN","Thyroid"
"ASGR1","Thyroid"
"ATP6V0E2-AS1","Thyroid"
"BCKDHA","Thyroid"
"BPHL","Thyroid"
"C11ORF70","Thyroid"
"C11ORF95","Thyroid"
"C1QL3","Thyroid"
"C6ORF136","Thyroid"
"CA5B","Thyroid"
"CAB39","Thyroid"
"CACNB1","Thyroid"
"CAND2","Thyroid"
"CASP8","Thyroid"
"CASP9","Thyroid"
"CC2D2B","Thyroid"
"CCDC113","Thyroid"
"CCDC148","Thyroid"
"CCDC51","Thyroid"
"CCNO","Thyroid"
"CCSER1","Thyroid"
"CDIP1","Thyroid"
"CERCAM","Thyroid"
"CHCHD6","Thyroid"
"CHKB","Thyroid"
"CLDN1","Thyroid"
"CLK1","Thyroid"
"CLUH","Thyroid"
"COPZ2","Thyroid"
"CREB3L1","Thyroid"
"CUBN","Thyroid"
"CYP26A1","Thyroid"
"CYSLTR2","Thyroid"
"DAB2IP","Thyroid"
"DACT3","Thyroid"
"DDIT4L","Thyroid"
"DPP10","Thyroid"
"DUS4L","Thyroid"
"DUSP6","Thyroid"
"EFHD2","Thyroid"
"EPS8","Thyroid"
"ERCC2","Thyroid"
"EYA4","Thyroid"
"FAM111A","Thyroid"
"FAM186B","Thyroid"
"FH","Thyroid"
"FIBIN","Thyroid"
"FLRT3","Thyroid"
"FN3K","Thyroid"
"FOLR3","Thyroid"
"FOSL1","Thyroid"
"FUT8","Thyroid"
"FUT9","Thyroid"
"GALNT15","Thyroid"
"GBP3","Thyroid"
"GJA1","Thyroid"
"GLB1L2","Thyroid"
"GLCCI1","Thyroid"
"GNPNAT1","Thyroid"
"GPATCH4","Thyroid"
"GPR137C","Thyroid"
"GPR61","Thyroid"
"GPR62","Thyroid"
"GREB1L","Thyroid"
"GSTM4","Thyroid"
"HEG1","Thyroid"
"HHATL","Thyroid"
"HIST1H2BD","Thyroid"
"HS1BP3","Thyroid"
"HSF4","Thyroid"
"HYAL2","Thyroid"
"ICOSLG","Thyroid"
"IKZF2","Thyroid"
"IP6K2","Thyroid"
"IRAK2","Thyroid"
"IRF9","Thyroid"
"ITSN2","Thyroid"
"JPX","Thyroid"
"KCNK10","Thyroid"
"KIAA0408","Thyroid"
"KL","Thyroid"
"KLF4","Thyroid"
"LACC1","Thyroid"
"LECT1","Thyroid"
"LGI2","Thyroid"
"LHFPL4","Thyroid"
"LNX1","Thyroid"
"LRP2BP","Thyroid"
"LRRC20","Thyroid"
"LRRC3","Thyroid"
"LTBP4","Thyroid"
"MAF","Thyroid"
"MAFF","Thyroid"
"MANEAL","Thyroid"
"MAT1A","Thyroid"
"MCL1","Thyroid"
"MDH2","Thyroid"
"MED13","Thyroid"
"METTL21B","Thyroid"
"MGLL","Thyroid"
"MLIP","Thyroid"
"MST1L","Thyroid"
"MSX2","Thyroid"
"MYADM","Thyroid"
"NCAM1","Thyroid"
"NDUFS2","Thyroid"
"NEURL2","Thyroid"
"NRBP2","Thyroid"
"NTRK2","Thyroid"
"NXF1","Thyroid"
"OAS3","Thyroid"
"ODF3L1","Thyroid"
"OGDHL","Thyroid"
"OLFML2A","Thyroid"
"PARK2","Thyroid"
"PARP14","Thyroid"
"PCDH9","Thyroid"
"PCDHA3","Thyroid"
"PCDHA5","Thyroid"
"PCED1B","Thyroid"
"PDLIM1","Thyroid"
"PFKFB2","Thyroid"
"PHF11","Thyroid"
"PIBF1","Thyroid"
"PKP4","Thyroid"
"PLAG1","Thyroid"
"PLEKHG3","Thyroid"
"PLK3","Thyroid"
"PLLP","Thyroid"
"PNMA6A","Thyroid"
"POLDIP2","Thyroid"
"PPBP","Thyroid"
"PPIF","Thyroid"
"PPP1R10","Thyroid"
"PPP4R1","Thyroid"
"PQLC2L","Thyroid"
"PRDM6","Thyroid"
"PRPF38B","Thyroid"
"PTPDC1","Thyroid"
"RAB3A","Thyroid"
"RAD23B","Thyroid"
"RAG2","Thyroid"
"RALGDS","Thyroid"
"RNF125","Thyroid"
"RSPH9","Thyroid"
"SDHA","Thyroid"
"SFRP5","Thyroid"
"SIX2","Thyroid"
"SLC39A10","Thyroid"
"SNX1","Thyroid"
"SNX16","Thyroid"
"SPTB","Thyroid"
"SSX2","Thyroid"
"STARD5","Thyroid"
"SUPT20H","Thyroid"
"TARP","Thyroid"
"TBCE","Thyroid"
"THEM6","Thyroid"
"TIAM1","Thyroid"
"TJP2","Thyroid"
"TMEM147","Thyroid"
"TMEM155","Thyroid"
"TMEM243","Thyroid"
"TMEM63B","Thyroid"
"TMEM87A","Thyroid"
"TNFRSF1A","Thyroid"
"TOMM40L","Thyroid"
"TRA2A","Thyroid"
"TRAP1","Thyroid"
"TRIM21","Thyroid"
"TSSK6","Thyroid"
"UNC119","Thyroid"
"UNC5D","Thyroid"
"USP15","Thyroid"
"VAC14","Thyroid"
"VEGFB","Thyroid"
"VEPH1","Thyroid"
"VMP1","Thyroid"
"VSIG2","Thyroid"
"WEE1","Thyroid"
"WISP2","Thyroid"
"XAF1","Thyroid"
"XG","Thyroid"
"XPNPEP2","Thyroid"
"YPEL1","Thyroid"
"ZBTB47","Thyroid"
"ZCCHC12","Thyroid"
"ZCCHC6","Thyroid"
"ZNF114","Thyroid"
"ZNF267","Thyroid"
"ZNF560","Thyroid"
"ZNF589","Thyroid"
"ZSWIM5","Thyroid"
"A2M","Lung and Breast_TCGA and Breast_MB"
"ABCA6","Lung and Breast_TCGA and Breast_MB"
"ABI3BP","Lung and Breast_TCGA and Breast_MB"
"ACTR3B","Lung and Breast_TCGA and Breast_MB"
"APH1B","Lung and Breast_TCGA and Breast_MB"
"AUNIP","Lung and Breast_TCGA and Breast_MB"
"AURKB","Lung and Breast_TCGA and Breast_MB"
"BCL11B","Lung and Breast_TCGA and Breast_MB"
"BIRC5","Lung and Breast_TCGA and Breast_MB"
"BTD","Lung and Breast_TCGA and Breast_MB"
"C19ORF48","Lung and Breast_TCGA and Breast_MB"
"C3ORF58","Lung and Breast_TCGA and Breast_MB"
"CCL19","Lung and Breast_TCGA and Breast_MB"
"CCPG1","Lung and Breast_TCGA and Breast_MB"
"CCR7","Lung and Breast_TCGA and Breast_MB"
"CDC20","Lung and Breast_TCGA and Breast_MB"
"CDCA3","Lung and Breast_TCGA and Breast_MB"
"CDCA5","Lung and Breast_TCGA and Breast_MB"
"CDCA8","Lung and Breast_TCGA and Breast_MB"
"CDT1","Lung and Breast_TCGA and Breast_MB"
"CELF2","Lung and Breast_TCGA and Breast_MB"
"CENPA","Lung and Breast_TCGA and Breast_MB"
"CEP55","Lung and Breast_TCGA and Breast_MB"
"CHEK1","Lung and Breast_TCGA and Breast_MB"
"COL14A1","Lung and Breast_TCGA and Breast_MB"
"COL6A6","Lung and Breast_TCGA and Breast_MB"
"CTDSPL","Lung and Breast_TCGA and Breast_MB"
"CYP4X1","Lung and Breast_TCGA and Breast_MB"
"DBNDD1","Lung and Breast_TCGA and Breast_MB"
"EGR2","Lung and Breast_TCGA and Breast_MB"
"ENTPD3","Lung and Breast_TCGA and Breast_MB"
"EPB41L2","Lung and Breast_TCGA and Breast_MB"
"EZH2","Lung and Breast_TCGA and Breast_MB"
"FAM134B","Lung and Breast_TCGA and Breast_MB"
"FAM189B","Lung and Breast_TCGA and Breast_MB"
"FAM64A","Lung and Breast_TCGA and Breast_MB"
"FAM83D","Lung and Breast_TCGA and Breast_MB"
"FCMR","Lung and Breast_TCGA and Breast_MB"
"FEM1C","Lung and Breast_TCGA and Breast_MB"
"FMO2","Lung and Breast_TCGA and Breast_MB"
"FMO5","Lung and Breast_TCGA and Breast_MB"
"FOXN3","Lung and Breast_TCGA and Breast_MB"
"FOXO1","Lung and Breast_TCGA and Breast_MB"
"FRZB","Lung and Breast_TCGA and Breast_MB"
"FZD7","Lung and Breast_TCGA and Breast_MB"
"GAL","Lung and Breast_TCGA and Breast_MB"
"GAS7","Lung and Breast_TCGA and Breast_MB"
"GPSM2","Lung and Breast_TCGA and Breast_MB"
"HIST1H2AE","Lung and Breast_TCGA and Breast_MB"
"HIST3H2A","Lung and Breast_TCGA and Breast_MB"
"HLA-DOB","Lung and Breast_TCGA and Breast_MB"
"HSD17B11","Lung and Breast_TCGA and Breast_MB"
"HSD17B2","Lung and Breast_TCGA and Breast_MB"
"IFRD1","Lung and Breast_TCGA and Breast_MB"
"IQGAP2","Lung and Breast_TCGA and Breast_MB"
"ITGA6","Lung and Breast_TCGA and Breast_MB"
"ITM2A","Lung and Breast_TCGA and Breast_MB"
"JADE2","Lung and Breast_TCGA and Breast_MB"
"KIF20A","Lung and Breast_TCGA and Breast_MB"
"KIF2C","Lung and Breast_TCGA and Breast_MB"
"KIFC1","Lung and Breast_TCGA and Breast_MB"
"KNSTRN","Lung and Breast_TCGA and Breast_MB"
"LAMA2","Lung and Breast_TCGA and Breast_MB"
"LIPG","Lung and Breast_TCGA and Breast_MB"
"LMNB2","Lung and Breast_TCGA and Breast_MB"
"LRRFIP1","Lung and Breast_TCGA and Breast_MB"
"MASTL","Lung and Breast_TCGA and Breast_MB"
"MFAP4","Lung and Breast_TCGA and Breast_MB"
"MGAT3","Lung and Breast_TCGA and Breast_MB"
"MIR503HG","Lung and Breast_TCGA and Breast_MB"
"MOB3B","Lung and Breast_TCGA and Breast_MB"
"MS4A7","Lung and Breast_TCGA and Breast_MB"
"MSN","Lung and Breast_TCGA and Breast_MB"
"NEK2","Lung and Breast_TCGA and Breast_MB"
"NUDT16","Lung and Breast_TCGA and Breast_MB"
"NUP85","Lung and Breast_TCGA and Breast_MB"
"NUTF2","Lung and Breast_TCGA and Breast_MB"
"ORC6","Lung and Breast_TCGA and Breast_MB"
"PLCL2","Lung and Breast_TCGA and Breast_MB"
"PLK4","Lung and Breast_TCGA and Breast_MB"
"PPP1R14B","Lung and Breast_TCGA and Breast_MB"
"PROS1","Lung and Breast_TCGA and Breast_MB"
"PRRG1","Lung and Breast_TCGA and Breast_MB"
"PSRC1","Lung and Breast_TCGA and Breast_MB"
"RAB26","Lung and Breast_TCGA and Breast_MB"
"RAD54L","Lung and Breast_TCGA and Breast_MB"
"RASSF2","Lung and Breast_TCGA and Breast_MB"
"RBM28","Lung and Breast_TCGA and Breast_MB"
"REPS2","Lung and Breast_TCGA and Breast_MB"
"RNASE4","Lung and Breast_TCGA and Breast_MB"
"RPS27L","Lung and Breast_TCGA and Breast_MB"
"RRM2B","Lung and Breast_TCGA and Breast_MB"
"SAPCD2","Lung and Breast_TCGA and Breast_MB"
"SCUBE2","Lung and Breast_TCGA and Breast_MB"
"SELL","Lung and Breast_TCGA and Breast_MB"
"SERINC1","Lung and Breast_TCGA and Breast_MB"
"SH3BGRL","Lung and Breast_TCGA and Breast_MB"
"SKP2","Lung and Breast_TCGA and Breast_MB"
"SLAMF1","Lung and Breast_TCGA and Breast_MB"
"SLC15A2","Lung and Breast_TCGA and Breast_MB"
"SLC9A9","Lung and Breast_TCGA and Breast_MB"
"SPARCL1","Lung and Breast_TCGA and Breast_MB"
"SPIB","Lung and Breast_TCGA and Breast_MB"
